Performance_ID,Campaign_ID,Date,Impressions,Clicks,Conversions,Revenue,Spend
45818,191,2025-07-08,171210,11094,1342,476800.48,49225.77
45819,41,2024-10-25,34952,1048,118,38570.08,1321.39
45820,64,2024-01-03,186396,26934,3265,1064915.19,113421.9
45821,43,2024-02-14,97431,5895,277,66374.06,9778.39
45822,245,2025-11-09,131009,8945,482,131450.72,20076.06
45823,92,2024-01-05,144208,10067,851,181908.41,23192.7
45824,112,2025-08-24,170772,12452,803,161986.45,11943.97
45825,103,2024-02-21,136815,13141,1870,619460.32,65444.07
45826,115,2025-03-27,121129,6014,426,60676.05,12843.08
45827,73,2024-10-28,40968,1998,66,19600.46,2789.01
45828,220,2025-11-12,85071,1661,52,2939.92,1957.92
45829,148,2025-08-07,78403,2898,344,128830.95,3943.17
45830,258,2025-01-28,6061,61,2,216.16,34.02
45831,48,2024-09-02,30060,2811,225,77104.78,5809.69
45832,110,2024-09-08,127511,4814,216,48296.88,4962.13
45833,28,2025-10-20,183892,6347,314,59393.83,17030.33
45834,288,2025-07-08,75646,5068,640,192435.45,25338.45
45835,59,2025-04-23,29784,1264,78,29480.67,1579.73
45836,54,2024-09-28,43878,1438,63,10752.29,2816.51
45837,187,2024-05-18,115929,11440,1656,632721.72,5951.95
45838,293,2024-12-26,14449,1948,156,42579.89,3885.29
45839,66,2024-07-16,155274,13244,1772,351052.72,51237.71
45840,161,2025-02-01,138722,11434,1059,206019.01,1924.0
45841,257,2025-12-13,8227,317,13,2399.61,445.61
45842,225,2025-10-05,9924,137,2,176.81,163.22
45843,18,2024-02-02,50500,2193,60,18140.62,1990.83
45844,161,2024-10-22,148823,16122,2412,200933.61,8809.72
45845,184,2024-05-02,189288,13243,1439,458214.62,60241.13
45846,264,2025-10-26,80491,7194,1116,342725.48,30231.39
45847,185,2024-01-21,190715,15685,1019,236066.86,10826.49
45848,54,2025-01-18,126517,8367,526,201136.28,9537.13
45849,20,2025-06-14,199619,11897,948,251046.27,26170.77
45850,149,2025-11-04,64608,1054,45,11441.29,859.28
45851,31,2025-10-10,76247,1228,46,8696.91,1567.49
45852,42,2024-07-18,39413,6536,989,291400.05,26300.09
45853,136,2025-08-03,138066,13661,682,38277.89,14475.87
45854,203,2025-06-26,47879,3141,210,40822.56,2802.34
45855,33,2025-07-19,167272,15919,2121,479499.85,4302.4
45856,9,2024-11-30,53019,7285,1208,279310.94,35372.6
45857,238,2024-05-02,39200,3521,234,37923.04,2200.64
45858,271,2024-11-22,175429,14181,580,170738.2,11932.05
45859,17,2024-09-16,134153,9719,1609,536714.34,18130.61
45860,214,2024-03-10,10229,367,13,756.64,376.27
45861,21,2025-12-30,7571,616,72,25850.42,111.24
45862,152,2024-09-09,189726,17309,1348,114094.35,6508.79
45863,24,2024-07-11,178920,4219,146,53117.89,1956.72
45864,39,2025-09-11,171220,7098,429,24607.2,4007.17
45865,24,2025-09-17,159140,5112,188,62963.05,6534.9
45866,171,2025-01-03,108181,8434,1206,238270.71,18532.35
45867,50,2024-12-04,105814,4332,210,16218.89,5633.49
45868,12,2024-04-25,93333,3124,192,38911.59,5593.65
45869,131,2025-06-10,158418,8073,445,87577.69,3008.91
45870,186,2025-07-12,11709,960,103,11306.28,235.64
45871,116,2024-10-31,175035,11350,298,86022.71,25121.16
45872,148,2024-12-03,194374,13513,1533,489420.39,20091.12
45873,132,2024-06-18,35868,1764,21,3356.86,2336.53
45874,252,2025-08-25,25670,4542,537,119506.16,12503.15
45875,91,2024-07-17,32903,1117,47,8279.09,572.65
45876,67,2024-08-14,112254,12075,1671,410817.57,44793.92
45877,188,2024-08-18,177796,7253,309,16941.72,10520.06
45878,56,2024-03-01,192839,6041,201,33142.5,8961.99
45879,54,2024-12-06,184015,6294,424,166537.14,13320.24
45880,261,2024-03-28,116131,10612,1239,377391.96,1195.64
45881,57,2024-05-31,29248,1299,69,14278.13,1631.13
45882,200,2024-02-17,46285,4013,197,59669.93,4464.6
45883,135,2024-03-10,22550,1172,123,47069.29,963.17
45884,290,2025-04-22,128784,3810,98,13422.82,4276.74
45885,50,2025-04-30,32453,1059,24,6006.66,2883.73
45886,294,2024-08-10,187245,21876,3255,656553.18,13007.32
45887,97,2024-09-08,198849,11422,297,108582.02,31290.65
45888,61,2025-05-16,77359,3690,285,34690.87,9075.46
45889,226,2025-02-22,8399,498,23,4730.86,583.44
45890,210,2025-08-27,126961,14706,943,363328.06,5461.53
45891,253,2024-06-27,24228,1322,111,42465.86,1495.05
45892,270,2024-07-21,31214,1069,30,9754.44,984.27
45893,300,2024-07-20,196357,5868,182,14345.38,3409.67
45894,214,2024-09-27,37846,401,12,620.23,355.59
45895,132,2025-09-12,76273,1702,52,11876.36,696.38
45896,113,2024-04-19,46134,2946,146,24756.19,7210.92
45897,269,2024-01-12,112068,6186,522,179048.85,4867.53
45898,243,2025-03-01,141621,6065,668,159423.75,6088.05
45899,99,2024-05-12,13326,846,57,13832.33,1892.71
45900,162,2024-11-04,100313,3647,111,44115.07,8956.41
45901,49,2024-10-01,118416,2378,40,14078.86,3276.25
45902,207,2025-12-24,115366,5674,268,83886.76,13485.25
45903,13,2024-04-26,181780,18879,1385,211841.38,2470.62
45904,214,2024-03-12,50764,849,13,1554.1,1007.72
45905,275,2024-11-06,71934,8741,987,370414.62,30968.38
45906,147,2024-08-10,198885,22862,3341,188231.51,10225.3
45907,190,2025-12-29,132610,14224,2097,749244.27,7110.66
45908,14,2025-05-19,60427,4701,426,162936.67,8250.11
45909,198,2024-03-10,145181,14065,1707,294844.89,11005.77
45910,243,2025-09-03,164435,12850,582,190741.19,21760.06
45911,233,2024-03-31,24428,998,42,8827.04,1487.69
45912,286,2025-05-20,168528,10906,1239,407460.03,1795.3
45913,227,2025-01-06,113136,6112,908,95600.09,999.11
45914,153,2024-04-27,120616,9664,1025,266561.38,33051.02
45915,206,2025-11-08,174181,14504,1613,607472.01,10837.0
45916,204,2025-11-14,159748,18812,3294,313266.35,56171.97
45917,59,2025-08-19,100135,6737,348,73890.54,16476.79
45918,91,2024-02-04,147884,7144,137,35393.35,4257.68
45919,141,2024-03-17,10469,1203,211,74864.28,4279.48
45920,284,2024-09-20,167565,10585,699,147857.01,18333.95
45921,6,2024-10-27,98682,7220,499,52107.75,7814.98
45922,83,2024-09-10,115974,11192,1281,430933.42,6432.14
45923,178,2025-04-09,180560,11051,725,264571.25,19836.62
45924,178,2024-04-18,172619,15185,836,62529.77,12802.95
45925,142,2025-05-15,156302,12627,1456,540352.49,14589.89
45926,162,2024-01-10,154266,7160,260,86039.97,20243.4
45927,272,2024-02-14,197170,15514,1878,476020.69,7446.56
45928,16,2024-04-24,48069,828,32,7832.54,464.25
45929,227,2024-06-29,172592,13025,1953,303295.33,9539.76
45930,77,2024-11-25,57744,1395,45,17861.63,1771.3
45931,131,2025-09-20,40904,2657,349,101430.12,774.44
45932,182,2024-07-03,193639,8204,349,126981.5,17094.65
45933,5,2024-11-27,168532,8377,750,108326.51,16662.82
45934,108,2025-09-04,48437,4808,679,196135.29,747.5
45935,40,2025-09-05,135884,7070,342,130212.21,12478.23
45936,283,2024-02-02,45285,773,29,4047.99,643.37
45937,133,2025-08-28,27111,1888,42,11922.05,3705.45
45938,36,2024-05-10,169082,9080,515,176270.11,12148.99
45939,164,2024-02-22,29597,866,65,18853.39,1466.22
45940,178,2025-08-08,98926,9295,501,27926.48,15463.13
45941,149,2025-05-01,56794,1903,23,2415.45,1671.94
45942,232,2024-04-09,37932,1963,164,27381.04,3262.73
45943,194,2025-12-11,29601,3137,430,91394.04,1955.79
45944,166,2024-01-14,104648,8925,759,264928.61,22265.79
45945,162,2025-05-22,32120,1227,43,5695.12,3258.39
45946,160,2024-10-22,58495,5806,492,194244.83,1449.13
45947,156,2024-03-10,35183,920,54,20140.15,1293.4
45948,11,2024-12-25,163298,9699,571,157171.81,3299.97
45949,166,2025-07-28,45464,2808,430,160315.96,4323.23
45950,283,2025-08-31,81291,1509,18,1998.4,1606.09
45951,279,2024-01-05,55389,3127,428,33338.14,2323.19
45952,66,2025-08-24,195640,11987,1951,447543.19,40416.71
45953,141,2025-06-27,114951,20342,1922,211436.94,52766.44
45954,154,2025-07-31,76047,6530,763,92537.74,2493.62
45955,87,2025-09-08,146124,17617,1746,387718.91,83245.04
45956,97,2024-08-30,199873,14438,1048,345390.79,15765.34
45957,35,2024-11-04,48649,5480,535,110629.15,2836.32
45958,186,2024-06-10,129290,7969,614,237717.41,5043.08
45959,211,2025-11-25,111527,1952,84,14202.17,1628.88
45960,296,2024-12-17,141951,8636,1267,169724.41,1189.32
45961,75,2024-09-27,23894,1285,78,30319.14,2132.01
45962,81,2024-05-18,193933,6590,224,60267.73,7282.8
45963,221,2025-01-14,172844,16916,1466,125738.46,9315.45
45964,191,2024-11-27,19693,1871,287,58604.89,3779.69
45965,136,2024-10-20,120233,4471,292,77429.32,7685.46
45966,122,2025-05-16,60499,2224,139,37975.51,4616.38
45967,300,2025-05-15,96010,4796,112,32021.73,4932.63
45968,2,2024-02-01,89304,7060,317,85896.47,13426.62
45969,283,2025-01-05,22339,288,13,1701.55,300.26
45970,275,2025-08-19,88026,7016,1250,138312.14,16284.79
45971,265,2025-07-29,110910,3976,282,112068.28,4050.01
45972,264,2025-02-11,91920,15341,1682,404749.39,28776.67
45973,58,2024-05-12,26173,509,17,4363.62,757.08
45974,191,2025-06-24,65431,10280,1366,203594.24,27065.47
45975,50,2025-05-15,5464,159,11,2711.27,295.69
45976,257,2025-10-30,11883,253,4,552.63,269.78
45977,183,2024-03-29,61169,7182,1075,223970.1,2833.24
45978,133,2025-08-10,114767,5740,390,35714.05,10551.12
45979,112,2024-04-22,64253,6055,574,106564.87,10073.01
45980,254,2024-10-01,15003,1191,197,14716.95,2633.24
45981,230,2024-08-27,152972,12032,1537,565822.76,58062.07
45982,231,2024-06-13,48936,4367,293,23179.4,1789.02
45983,269,2024-01-19,91017,7026,447,173801.5,2714.69
45984,108,2025-01-15,90570,7207,361,92895.26,3349.91
45985,75,2025-04-28,145362,9693,478,109822.64,21755.24
45986,41,2025-05-28,10481,602,48,12291.67,1350.13
45987,185,2024-08-09,160326,14688,1121,215560.55,32654.26
45988,54,2025-12-23,12443,260,13,1902.92,589.04
45989,221,2024-10-31,64340,3763,342,48044.79,6041.6
45990,69,2024-01-11,60292,1593,56,5804.28,1861.75
45991,26,2024-01-27,105904,10542,1212,437423.2,31753.49
45992,37,2024-01-24,189823,20931,2284,145897.72,12683.95
45993,227,2024-09-08,81709,5629,691,116585.23,992.81
45994,223,2025-11-05,100716,3087,147,40036.66,5314.69
45995,153,2025-07-09,189566,30157,5141,1591040.28,118619.67
45996,255,2025-01-18,140127,7562,416,105245.22,11429.89
45997,46,2025-09-08,122448,5106,517,158808.67,12218.22
45998,92,2024-03-31,8218,819,72,23009.03,565.36
45999,149,2025-02-09,88422,2984,70,22542.21,2828.69
46000,144,2025-08-20,131196,6024,164,55394.12,3675.56
46001,62,2024-08-03,191031,7702,436,55978.3,13004.93
46002,128,2024-12-16,91422,2161,81,15667.0,3432.62
46003,18,2024-04-05,195666,2527,78,14226.97,3732.72
46004,219,2025-03-16,25458,599,14,1502.93,301.75
46005,95,2024-03-11,143057,6082,690,107733.25,4517.44
46006,39,2025-01-22,108573,6234,429,139425.75,6319.19
46007,243,2024-07-10,78401,4571,512,115145.97,2820.82
46008,67,2024-04-27,154644,25082,3791,1058727.53,118648.73
46009,170,2024-12-17,131281,4969,460,157228.16,8861.1
46010,282,2025-06-18,86638,11366,1481,556399.24,40407.25
46011,238,2025-11-09,167366,18411,2640,1024379.01,10828.05
46012,203,2024-05-12,78413,4784,328,73937.16,7816.46
46013,114,2024-02-02,168801,29634,4467,892522.48,146113.18
46014,122,2024-12-30,42717,3012,122,25924.36,6365.18
46015,255,2025-06-02,69915,3721,381,24009.08,7791.93
46016,40,2024-05-28,36113,2406,158,57608.23,4586.18
46017,232,2024-08-29,19711,721,49,18229.17,1333.93
46018,91,2024-02-25,68669,2922,52,6482.61,4300.04
46019,109,2024-05-25,118342,18004,2837,308114.98,27955.83
46020,162,2024-01-26,137265,8564,310,20174.17,14683.87
46021,152,2024-01-05,61355,3530,431,112892.22,1540.34
46022,109,2024-12-04,82439,7902,1332,108011.44,30651.09
46023,81,2024-02-09,93631,4486,171,53970.9,3255.9
46024,98,2024-06-17,163480,11488,1829,467413.25,48024.44
46025,155,2024-10-29,117431,18975,1999,601595.49,85464.11
46026,64,2024-03-27,8297,1237,111,22291.98,2829.65
46027,112,2024-08-31,122573,4584,450,164790.71,2412.81
46028,153,2024-12-05,99410,10170,1121,99735.0,41373.68
46029,227,2025-08-16,140094,10569,1204,114993.72,5528.83
46030,1,2024-11-29,122964,6422,615,92717.13,13047.82
46031,27,2024-04-10,26376,2819,270,59188.73,986.04
46032,54,2025-08-06,167045,11344,838,256033.0,14723.53
46033,44,2024-06-01,154942,2752,34,10995.47,1933.95
46034,44,2025-05-12,190437,3573,156,58316.46,3843.17
46035,282,2025-06-09,105254,7762,675,201610.5,18715.44
46036,277,2025-02-11,83090,3564,98,30134.04,2700.77
46037,37,2025-09-09,115994,13570,819,79633.27,5036.55
46038,188,2025-08-16,55172,4921,233,54449.21,7933.74
46039,125,2025-11-07,31388,1620,74,22290.52,3389.96
46040,130,2025-03-03,14593,633,35,6955.55,1084.42
46041,85,2025-02-27,192078,4560,216,67711.56,1833.08
46042,198,2025-04-11,177087,16166,1222,487335.61,5935.19
46043,181,2025-01-22,71658,3082,294,34006.71,6230.35
46044,270,2024-05-01,40759,1117,18,6219.69,1233.62
46045,185,2025-11-21,164817,7274,714,201666.68,8089.56
46046,25,2025-10-04,32075,3296,295,33680.56,1828.35
46047,161,2024-06-13,67666,6297,591,48651.87,4088.66
46048,240,2025-12-07,112189,6117,458,74609.34,3287.44
46049,265,2024-06-04,155730,10887,755,243450.88,15432.53
46050,95,2024-08-30,144283,10622,864,76634.14,17979.99
46051,173,2024-09-23,80783,6131,689,183014.29,5667.44
46052,250,2025-12-09,142321,13824,1823,139535.04,29513.14
46053,241,2024-01-07,180760,15911,1483,270390.05,22891.84
46054,22,2025-02-21,90417,6081,697,172348.01,4001.96
46055,30,2025-08-28,126765,9659,275,96320.3,21214.31
46056,152,2025-04-02,121700,9525,1116,383870.37,5812.89
46057,26,2025-11-06,11444,945,130,42742.78,2682.56
46058,239,2025-08-20,67749,4564,499,32200.12,15436.09
46059,63,2024-11-24,191632,13951,526,29535.8,19013.27
46060,101,2024-02-19,39202,2603,143,25717.54,6973.61
46061,182,2024-10-17,196251,10923,667,78770.42,16183.58
46062,9,2024-01-03,185901,30191,4804,1369892.96,85700.47
46063,9,2024-06-28,179007,31399,4770,1368757.06,133167.5
46064,107,2024-10-12,193776,18328,2166,521932.01,14315.1
46065,221,2024-01-07,115308,5035,513,95562.6,12378.63
46066,262,2025-04-04,127291,7876,296,87954.23,19745.59
46067,52,2025-12-03,37331,1293,51,11161.76,1306.69
46068,171,2024-09-08,17990,1357,112,10279.34,5020.3
46069,131,2024-04-15,155441,8633,477,26356.03,5769.13
46070,253,2024-10-21,23975,1034,122,30769.47,1429.59
46071,49,2024-05-25,143432,7084,97,22422.81,9889.65
46072,299,2025-10-24,101806,6263,735,115276.16,10597.53
46073,219,2025-07-07,20262,355,3,382.41,246.43
46074,132,2025-01-13,85652,3782,92,16601.36,3041.13
46075,277,2025-07-28,186266,5935,138,51350.54,7180.88
46076,73,2025-01-31,11308,353,5,1643.38,173.87
46077,149,2024-10-08,62250,635,21,7092.01,425.36
46078,70,2024-03-17,106314,15913,1995,124980.21,62070.48
46079,254,2025-12-09,8069,1220,108,40524.81,3941.12
46080,269,2024-10-10,130945,7360,912,335735.33,4629.51
46081,111,2025-01-10,174431,28076,2951,191586.2,117313.34
46082,288,2024-08-24,45952,3011,523,116510.71,7530.45
46083,101,2024-11-21,156913,8667,320,114968.3,7877.44
46084,123,2024-07-26,90303,1860,61,11971.07,1607.03
46085,13,2024-09-08,99839,9617,1234,184929.19,2264.74
46086,209,2025-11-05,56974,4077,332,93064.87,10342.94
46087,2,2025-05-15,196588,12440,490,144423.85,11728.66
46088,103,2024-10-31,105493,11085,1038,310890.23,28642.37
46089,209,2024-01-15,195937,14339,1367,500545.78,71244.52
46090,6,2024-01-27,47052,1979,124,38812.89,2531.39
46091,120,2025-08-15,198182,16541,1293,74111.47,21903.82
46092,1,2024-07-18,33894,3321,169,38591.89,6858.06
46093,207,2025-03-14,142730,6090,536,126185.75,8225.88
46094,67,2024-04-11,67860,6324,893,157171.0,30818.8
46095,273,2025-09-27,69065,4455,315,31426.21,9916.25
46096,85,2024-10-03,45514,1802,33,7882.01,1070.76
46097,200,2024-04-25,6672,623,68,20355.85,1424.41
46098,175,2025-02-12,28844,971,43,2961.45,2883.62
46099,110,2024-05-21,143215,5684,224,20650.33,7351.88
46100,45,2024-01-07,31619,3703,239,26202.11,2569.72
46101,256,2025-03-26,106003,12295,1388,301215.36,9519.36
46102,212,2025-09-14,123556,7161,300,39112.52,7482.04
46103,269,2024-10-11,25709,1529,177,13334.39,1193.26
46104,163,2024-08-15,147709,7056,441,72152.0,10367.01
46105,275,2024-08-19,21820,2594,214,58441.81,11155.04
46106,42,2025-08-07,53635,6023,690,111824.78,19001.11
46107,264,2024-11-21,194417,30458,4409,1563895.11,114564.68
46108,280,2025-06-03,71504,1914,19,4609.56,1427.72
46109,236,2025-12-25,87797,5275,473,114000.03,11127.71
46110,103,2024-11-19,152556,15645,1259,64635.41,27865.6
46111,198,2024-11-20,100525,8970,933,179933.1,6084.28
46112,175,2024-10-22,88883,5267,154,32513.78,6820.68
46113,289,2024-12-20,197684,22055,2435,200060.73,65531.05
46114,272,2025-12-26,138713,13893,1945,296686.26,5181.2
46115,176,2025-05-30,133091,12609,1190,276156.44,23477.28
46116,102,2025-09-02,17982,1003,56,22329.42,1275.45
46117,202,2024-04-11,60397,2194,69,26899.61,2884.2
46118,69,2024-02-19,177346,6024,73,20062.29,3141.29
46119,3,2025-06-28,91001,3016,33,3672.39,1790.36
46120,277,2025-04-19,36897,1609,64,9655.29,818.53
46121,17,2025-09-22,98743,6414,725,179157.83,10235.43
46122,299,2025-10-08,21759,2193,265,71510.95,10549.42
46123,262,2025-01-19,196921,11613,489,108012.03,27046.88
46124,153,2025-06-08,171885,27806,3651,863525.25,72940.13
46125,235,2025-09-04,194350,20932,1412,415713.74,15437.95
46126,7,2024-08-14,10807,734,57,5178.03,491.88
46127,103,2024-05-03,195703,12144,1982,101789.42,38657.17
46128,43,2024-03-17,184635,12108,955,279615.12,18766.92
46129,134,2024-02-08,129242,4285,234,70160.96,8677.0
46130,178,2025-02-20,52302,4339,499,136242.32,5098.18
46131,221,2025-07-03,101350,8172,600,106095.37,10953.85
46132,22,2025-04-12,151007,12132,1127,302379.31,2309.73
46133,198,2025-08-07,112779,6495,366,134519.19,3366.13
46134,5,2025-08-21,189968,10452,819,205922.83,10540.23
46135,206,2025-05-31,66950,6962,853,168987.59,3254.79
46136,50,2025-01-01,177392,6239,427,165633.06,17312.2
46137,252,2024-08-27,140803,17473,2372,758064.94,37012.77
46138,5,2024-11-06,12691,504,51,8399.99,1150.7
46139,196,2024-03-20,84884,4121,96,16533.39,1937.89
46140,9,2025-06-09,56892,8497,763,160679.48,26013.75
46141,101,2025-12-01,36868,1198,66,23022.53,2203.72
46142,193,2025-03-08,67967,1797,58,18906.66,886.15
46143,125,2025-03-09,20524,1564,75,13045.02,3491.5
46144,38,2024-07-07,50844,2776,288,26193.26,409.82
46145,43,2025-09-06,21887,809,20,1021.63,1329.63
46146,16,2024-09-28,156927,4422,76,20934.83,5031.97
46147,234,2024-04-06,20751,1141,53,20481.61,2372.17
46148,116,2025-06-18,166628,4642,192,12717.02,11220.83
46149,257,2024-05-19,151249,6893,211,71665.56,3732.51
46150,124,2025-06-11,168026,13054,1437,318462.46,31998.71
46151,269,2025-10-10,169024,14083,999,272586.59,11126.23
46152,268,2025-03-06,68368,2929,266,96863.7,1584.66
46153,202,2024-10-11,144569,6920,159,57905.72,4449.01
46154,268,2025-08-26,12436,667,57,10672.74,756.04
46155,257,2024-09-05,167579,7022,333,72769.62,7693.23
46156,70,2025-05-15,103058,14736,1614,81780.36,53827.8
46157,282,2025-09-07,106328,16916,1391,180712.83,54116.33
46158,111,2024-05-13,86748,8019,1093,91449.78,24898.75
46159,183,2025-11-22,31617,3714,503,171460.0,1345.55
46160,143,2025-04-27,157322,9978,1378,267382.81,1613.12
46161,73,2024-06-10,106938,5160,198,29354.09,3390.82
46162,194,2024-08-10,9417,840,57,15630.07,202.36
46163,14,2024-07-16,137816,11349,1322,199805.63,12896.16
46164,78,2024-03-05,77021,6257,683,129259.92,3870.09
46165,79,2025-07-20,97869,4105,202,15068.68,6852.43
46166,227,2024-04-14,133051,6928,391,104490.77,4579.11
46167,231,2025-02-03,73487,8441,946,62684.32,3143.69
46168,94,2024-02-07,123209,12058,1486,536045.27,7000.7
46169,233,2025-11-30,100581,4569,188,13471.49,2288.44
46170,264,2024-03-05,85134,9625,1636,260436.3,16818.52
46171,164,2024-04-02,41127,3222,161,33925.1,4054.5
46172,82,2025-07-05,105727,4244,167,55455.37,2469.39
46173,242,2024-07-25,146846,4542,339,105468.69,7832.91
46174,270,2024-06-28,198924,8538,230,64383.31,5721.7
46175,94,2025-07-02,83394,7561,758,197752.84,1050.62
46176,101,2024-01-30,160291,4119,322,84011.86,11474.88
46177,269,2025-05-22,133192,9382,710,133269.52,4148.27
46178,27,2025-07-18,165981,12708,1008,385553.91,7170.3
46179,118,2025-06-16,63196,1969,136,33823.66,3180.25
46180,137,2025-11-11,28356,2401,402,126299.92,11661.84
46181,210,2025-05-23,11066,870,83,30207.43,388.35
46182,131,2024-12-18,17271,998,53,7352.97,107.96
46183,127,2024-02-27,109060,5802,577,81459.88,1378.38
46184,23,2025-12-24,18282,1754,233,87707.85,1077.19
46185,234,2025-06-22,109792,5051,165,50484.74,11298.87
46186,267,2025-07-01,177460,8453,253,83567.51,9358.71
46187,35,2024-11-09,56764,6758,611,88198.81,4034.25
46188,281,2025-05-09,133917,3199,60,12337.4,4058.77
46189,163,2025-01-26,18178,962,69,21627.28,948.91
46190,152,2024-12-23,89129,7574,652,112477.83,3442.24
46191,294,2024-09-17,146777,9895,1077,95316.97,7389.9
46192,253,2024-02-24,54823,4135,354,101666.13,2517.59
46193,260,2025-03-22,151688,11080,666,183695.55,23771.91
46194,157,2025-08-22,80370,2724,176,29870.06,4567.48
46195,261,2025-04-12,123744,6318,767,115605.27,1836.05
46196,289,2024-05-05,64176,7489,796,194292.02,26920.73
46197,154,2024-08-20,29751,3011,262,68099.15,1407.46
46198,44,2025-09-06,40241,454,20,2382.06,437.1
46199,295,2025-07-03,159767,14285,1844,593591.25,9111.42
46200,192,2025-09-05,143281,15194,1449,122674.21,1561.8
46201,166,2025-11-14,68054,10077,1461,218172.42,27653.9
46202,258,2025-03-06,44000,1355,18,4449.4,1291.83
46203,280,2025-08-11,190065,5631,215,38536.94,5630.54
46204,212,2024-05-15,176695,3689,237,71855.1,6352.31
46205,207,2025-02-19,62966,2898,186,43007.78,6879.27
46206,281,2025-01-09,12467,250,5,404.63,265.83
46207,102,2024-11-29,163511,6266,219,45091.73,17638.45
46208,129,2025-04-22,153814,5265,85,18427.22,5411.73
46209,96,2024-02-12,112903,2228,23,3433.24,3164.54
46210,227,2025-03-19,175382,18385,2430,910736.4,6453.94
46211,39,2025-08-09,120002,8053,664,139839.98,16491.44
46212,4,2025-02-14,178543,8065,114,15325.45,7109.83
46213,54,2025-03-03,195908,13931,709,189332.51,35562.99
46214,191,2024-04-06,121988,18543,2591,337271.88,48793.7
46215,299,2025-11-20,29994,2273,269,58971.96,5311.15
46216,153,2025-09-13,121351,18282,1572,266672.66,80349.39
46217,122,2025-10-20,162934,16266,788,204627.62,20699.27
46218,83,2024-11-23,75656,8952,677,196091.54,3305.33
46219,163,2024-02-08,30471,1689,119,22792.98,2798.81
46220,147,2025-04-12,123953,8064,922,64424.57,1032.55
46221,31,2024-03-11,184828,4132,153,55262.44,5439.04
46222,165,2024-10-19,15479,652,31,5120.57,783.63
46223,193,2024-03-25,138714,5188,231,65925.22,3313.06
46224,81,2024-06-04,80065,1980,21,6857.3,2300.93
46225,126,2025-02-11,63865,2028,82,25801.39,1138.62
46226,226,2025-01-21,141064,11480,1182,327177.83,14105.69
46227,171,2024-07-27,172754,26884,4501,1629261.87,57546.89
46228,52,2025-11-22,51143,1337,26,3341.52,1202.12
46229,103,2025-12-21,143277,14168,1796,506183.79,42535.99
46230,78,2025-04-08,110143,6754,315,86761.99,6470.23
46231,294,2024-05-31,110134,13015,1564,614415.84,8953.05
46232,125,2025-09-04,112794,7516,533,160687.52,18804.43
46233,188,2024-05-14,51158,4090,361,57956.11,4266.58
46234,134,2025-06-07,91415,3140,160,12050.96,5431.57
46235,2,2025-08-12,21014,644,34,9394.49,638.79
46236,38,2025-01-06,60393,4577,343,34936.84,1763.33
46237,18,2025-07-18,163069,3321,78,21026.03,3393.03
46238,213,2024-03-31,31075,3104,193,32621.25,737.31
46239,71,2025-04-09,107895,8480,739,250296.66,1408.59
46240,259,2024-09-28,33130,2366,185,48462.13,1515.67
46241,275,2024-08-22,6737,1088,105,23170.02,2162.78
46242,162,2025-11-01,13152,329,8,1704.14,929.27
46243,231,2025-07-07,98558,10885,554,92458.87,6063.98
46244,185,2025-11-01,145855,11600,1132,262388.6,26592.72
46245,203,2024-06-28,59716,4164,246,95358.57,11377.84
46246,295,2025-06-03,92168,9001,1186,368280.47,5272.86
46247,11,2025-07-18,158130,15364,1413,117228.57,10837.24
46248,191,2024-09-14,155228,26397,3867,825580.87,109674.23
46249,63,2024-02-19,8322,218,11,2475.0,345.39
46250,227,2024-02-27,53473,4566,411,78122.24,546.97
46251,105,2025-01-26,90568,8060,921,226712.2,7723.39
46252,5,2025-02-04,150136,5406,292,99990.34,12134.27
46253,297,2024-08-21,121655,8528,560,179698.03,15994.09
46254,84,2025-09-14,58148,4085,440,50351.03,2151.02
46255,129,2024-10-26,6892,238,6,1682.41,134.64
46256,232,2024-04-05,107646,8160,538,79091.61,10786.23
46257,151,2025-05-24,118350,11849,1453,418733.84,52061.47
46258,112,2025-04-15,9990,373,37,3140.41,745.86
46259,88,2024-12-08,110710,11830,1330,397603.39,48602.76
46260,79,2025-12-02,184319,10860,1121,284048.83,19361.16
46261,144,2024-06-28,60151,2235,48,15488.9,3218.12
46262,73,2025-05-21,59888,2427,81,6270.15,1657.9
46263,22,2025-04-11,62384,3367,501,142073.02,2216.99
46264,147,2025-07-01,27872,2997,428,34148.31,1060.64
46265,220,2024-06-13,12602,257,6,905.63,242.73
46266,127,2024-10-24,111604,9670,509,104892.8,5985.09
46267,198,2025-06-05,125157,13945,2090,334203.0,4486.72
46268,88,2024-08-08,34221,4716,438,58891.33,16951.81
46269,229,2024-02-29,188904,28570,4583,1415154.55,49930.79
46270,73,2024-01-21,80407,1921,76,5074.35,2777.5
46271,248,2024-09-29,25835,2622,338,74634.59,10226.5
46272,129,2024-09-02,162993,5256,185,31353.45,5837.03
46273,104,2024-02-07,162057,17814,2280,357196.36,2145.01
46274,31,2025-03-07,64576,2248,30,8566.02,3308.61
46275,134,2024-09-28,191717,7271,805,309987.53,8381.79
46276,139,2025-06-20,152547,7399,356,43236.47,8112.77
46277,131,2025-08-26,126171,9176,892,203507.71,4340.94
46278,107,2024-10-29,165217,7633,410,154473.77,13495.38
46279,300,2025-06-09,174771,3020,136,52205.53,3724.44
46280,298,2024-05-11,141461,8988,327,64650.51,16520.69
46281,75,2025-02-28,58426,1764,51,6513.7,2791.8
