Conversion_ID,Customer_ID,Campaign_ID,Conversion_Date,Revenue
47722,26196,231,2025-10-14,668.51
47723,38660,171,2024-11-25,584.22
47724,35895,164,2024-02-08,324.58
47725,2434,278,2025-08-27,419.83
47726,45753,15,2025-01-21,81.5
47727,49785,48,2024-06-01,1818.85
47728,45415,60,2025-11-11,623.72
47729,44450,44,2024-11-13,221.84
47730,1412,94,2024-06-02,289.7
47731,18524,226,2024-11-05,74.04
47732,34388,288,2024-07-27,551.1
47733,43520,109,2025-05-23,499.95
47734,44310,70,2025-06-11,493.32
47735,46863,235,2024-04-01,791.35
47736,32660,124,2024-07-30,62.96
47737,46434,275,2025-10-03,366.33
47738,25898,72,2025-01-22,193.51
47739,22234,186,2024-01-15,50.62
47740,32193,199,2025-04-23,330.81
47741,21614,147,2025-08-22,592.07
47742,24235,135,2024-08-25,107.84
47743,25486,23,2024-09-16,971.6
47744,45945,268,2025-07-31,367.81
47745,3770,142,2024-09-12,486.87
47746,9565,187,2024-07-16,324.97
47747,25983,149,2024-10-25,152.74
47748,12481,182,2024-07-11,2028.45
47749,43976,93,2025-03-06,87.74
47750,10469,93,2024-05-07,199.93
47751,24179,121,2024-07-30,932.59
47752,544,265,2025-10-04,414.45
47753,19068,74,2024-08-16,547.06
47754,23712,199,2024-10-05,159.95
47755,20702,107,2025-12-19,42.31
47756,33119,155,2024-04-25,417.85
47757,10759,26,2025-06-20,202.05
47758,25384,75,2025-11-09,234.57
47759,48375,194,2024-06-25,105.77
47760,46778,215,2024-06-28,122.14
47761,47343,60,2024-06-19,545.36
47762,12342,64,2024-12-19,128.04
47763,21681,4,2024-03-04,288.35
47764,8401,17,2025-12-30,35.73
47765,47018,31,2025-12-05,629.71
47766,14890,271,2025-09-28,37.29
47767,9091,298,2024-12-31,1345.09
47768,40272,188,2025-06-29,300.77
47769,47975,198,2024-05-12,486.24
47770,23954,62,2024-09-13,263.13
47771,14953,74,2025-06-12,191.72
47772,19995,233,2025-08-09,70.31
47773,2765,63,2025-06-18,603.35
47774,22473,69,2025-01-20,219.96
47775,9827,112,2025-09-20,467.51
47776,49120,10,2025-12-07,234.54
47777,20228,185,2024-07-20,93.54
47778,45034,109,2024-10-04,27.27
47779,32508,72,2025-09-13,241.42
47780,9489,288,2025-07-08,422.45
47781,13154,45,2024-08-11,29.08
47782,12166,259,2025-12-10,114.77
47783,6525,138,2025-08-20,398.08
47784,21231,30,2025-02-05,261.71
47785,3809,110,2025-10-19,392.43
47786,5720,169,2025-03-08,132.23
47787,28567,178,2024-04-10,290.95
47788,1371,113,2025-12-27,264.82
47789,22710,205,2024-07-29,630.6
47790,42271,198,2025-07-25,479.43
47791,22003,53,2025-05-04,92.04
47792,44609,113,2025-10-27,393.66
47793,37786,66,2025-10-04,211.67
47794,28833,7,2024-09-07,587.48
47795,2884,63,2025-04-24,973.0
47796,24544,112,2024-05-04,443.83
47797,754,167,2025-05-19,826.27
47798,38513,244,2024-12-30,68.23
47799,25329,172,2024-10-28,437.85
47800,17473,170,2025-04-03,97.33
47801,18882,13,2025-04-19,207.59
47802,47115,223,2025-07-23,471.79
47803,30134,176,2024-07-22,120.27
47804,47576,275,2024-07-10,298.84
47805,29585,293,2025-07-31,161.38
47806,19228,245,2024-05-01,146.21
47807,34833,120,2025-04-20,197.67
47808,42607,115,2025-05-02,505.81
47809,38225,157,2025-12-09,73.77
47810,4350,207,2025-01-06,473.32
47811,10697,68,2024-07-06,115.09
47812,9153,140,2025-01-23,444.13
47813,45285,62,2024-06-12,149.96
47814,14885,92,2024-04-09,484.52
47815,9035,218,2024-10-27,135.63
47816,49442,84,2024-03-04,1534.38
47817,4673,150,2025-07-22,205.32
47818,989,123,2025-02-11,182.25
47819,47556,194,2024-08-18,101.22
47820,15206,22,2024-10-31,614.37
47821,16308,241,2024-01-28,87.74
47822,19030,182,2024-04-26,405.21
47823,12374,129,2025-09-17,595.51
47824,30264,148,2024-11-14,758.59
47825,503,29,2025-04-04,460.47
47826,8021,80,2025-09-01,180.17
47827,30671,126,2025-07-08,278.02
47828,29898,32,2025-09-16,66.44
47829,7615,240,2025-09-22,304.89
47830,34974,153,2024-08-04,494.58
47831,24364,175,2025-02-04,443.5
47832,21085,157,2025-09-07,474.68
47833,46864,44,2025-03-16,160.71
47834,10185,66,2024-01-11,369.14
47835,31983,3,2024-09-29,579.65
47836,27676,222,2024-07-24,190.84
47837,40889,21,2025-04-06,44.03
47838,30423,300,2024-02-26,441.97
47839,22739,40,2025-10-01,710.36
47840,10822,184,2025-09-10,420.58
47841,41521,223,2024-07-31,390.95
47842,5759,228,2025-05-04,303.19
47843,45962,275,2025-01-12,407.3
47844,20804,166,2025-04-03,268.55
47845,15701,10,2025-05-01,64.34
47846,8180,141,2024-01-29,154.22
47847,28704,96,2024-01-15,298.9
47848,36040,275,2025-07-04,204.43
47849,35747,52,2025-01-19,604.93
47850,13236,270,2024-04-14,220.27
47851,45369,205,2024-09-04,31.46
47852,41140,285,2025-12-24,315.56
47853,7824,290,2024-05-25,354.85
47854,16321,92,2025-05-05,666.47
47855,46684,201,2025-01-28,128.21
47856,66,279,2024-12-26,130.26
47857,39344,53,2025-05-11,1019.06
47858,3251,227,2025-12-14,537.37
47859,27225,232,2024-06-17,2297.89
47860,28517,215,2024-04-19,261.73
47861,29828,116,2025-07-21,142.41
47862,18891,107,2024-12-11,887.25
47863,19497,64,2025-11-28,908.38
47864,1476,125,2024-09-02,77.38
47865,38130,32,2025-12-03,429.69
47866,36758,82,2024-04-16,518.56
47867,27796,116,2025-07-02,40.98
47868,33053,14,2024-11-13,188.05
47869,38138,123,2025-09-15,223.27
47870,46752,144,2024-07-02,463.36
47871,1476,300,2024-11-24,118.88
47872,9147,158,2025-03-25,103.5
47873,15131,259,2024-07-31,520.5
47874,46370,201,2024-07-29,213.06
47875,18865,280,2024-01-11,345.65
47876,9506,76,2024-01-21,775.95
47877,22882,275,2024-02-08,287.03
47878,16176,60,2025-08-11,74.75
47879,30783,92,2025-08-17,450.56
47880,22795,1,2025-11-15,145.44
47881,39489,168,2025-09-18,140.14
47882,49871,119,2024-11-14,223.18
47883,35190,125,2025-06-03,426.01
47884,36643,49,2024-05-28,495.34
47885,36588,194,2024-04-28,159.76
47886,44810,209,2025-02-05,73.45
47887,16626,214,2024-08-04,451.69
47888,27924,96,2025-06-12,372.92
47889,4348,179,2024-12-20,66.4
47890,14785,130,2025-06-18,205.36
47891,5633,221,2025-02-18,75.9
47892,37147,107,2024-05-20,58.9
47893,20731,198,2025-10-26,261.4
47894,45850,238,2025-04-14,145.63
47895,38310,236,2025-08-15,375.51
47896,19368,208,2024-07-19,128.97
47897,12768,257,2024-01-27,302.15
47898,37784,234,2025-02-08,963.57
47899,21496,174,2024-06-11,223.76
47900,12741,70,2025-12-26,169.01
47901,46581,195,2025-07-28,552.51
47902,48661,83,2024-01-10,434.51
47903,2349,47,2025-03-18,366.22
47904,40869,60,2024-04-10,189.6
47905,35257,241,2025-09-11,270.25
47906,17609,194,2024-12-16,577.27
47907,42458,165,2024-01-02,496.22
47908,7681,193,2024-04-20,311.33
47909,38719,176,2025-02-07,383.23
47910,46819,13,2024-05-27,265.35
47911,26714,192,2025-12-15,371.91
47912,13937,298,2025-06-26,449.13
47913,8120,73,2024-08-17,165.18
47914,46082,261,2024-12-19,361.1
47915,5920,273,2024-09-29,430.07
47916,20611,33,2024-06-06,453.33
47917,24952,156,2025-04-21,155.0
47918,30002,156,2025-03-28,357.38
47919,35999,53,2025-03-08,250.9
47920,40804,213,2024-11-28,180.35
47921,46588,45,2025-03-28,281.56
47922,2301,77,2024-04-25,565.85
47923,48752,195,2024-10-20,118.2
47924,6343,154,2024-10-09,196.56
47925,5475,292,2025-02-09,649.39
47926,40711,217,2025-01-16,288.13
47927,4036,18,2024-11-04,298.27
47928,27432,87,2024-07-26,221.71
47929,32695,251,2024-10-04,422.62
47930,13338,51,2024-11-05,293.37
47931,14051,144,2024-03-23,352.07
47932,20289,239,2024-12-05,342.38
47933,7559,42,2024-03-18,183.56
47934,26184,277,2025-09-15,23.57
47935,34652,115,2024-08-18,961.51
47936,20051,67,2024-07-17,638.66
47937,795,65,2025-06-12,123.19
47938,48110,214,2024-04-06,324.41
47939,2990,135,2024-10-15,220.79
47940,32597,44,2024-09-23,861.79
47941,987,192,2025-07-10,300.18
47942,4129,48,2024-04-23,783.95
47943,5564,58,2024-10-12,354.74
47944,23239,22,2025-10-15,386.43
47945,2576,100,2025-09-25,347.35
47946,23245,84,2025-11-18,99.44
47947,22282,209,2025-05-20,350.74
47948,10562,198,2025-04-09,1317.83
47949,11624,165,2025-10-10,228.92
47950,14508,85,2024-04-29,98.12
47951,13428,60,2024-09-27,90.6
47952,12283,179,2024-03-19,474.75
47953,19003,100,2025-10-09,414.9
47954,36635,124,2025-04-21,39.65
47955,8335,49,2024-08-06,151.92
47956,27062,290,2024-11-26,172.11
47957,44232,192,2024-01-15,275.48
47958,49684,26,2024-07-30,326.61
47959,43752,48,2025-02-03,208.69
47960,11558,43,2024-01-03,647.81
47961,39861,170,2024-07-25,47.5
47962,28125,119,2025-03-29,246.62
47963,10790,191,2024-01-21,154.9
47964,13555,27,2025-10-13,59.73
47965,9233,70,2024-08-02,656.94
47966,24640,182,2025-05-07,49.65
47967,41357,255,2025-03-13,350.55
47968,37501,61,2025-12-12,39.19
47969,46866,253,2025-03-09,313.51
47970,1063,54,2024-09-04,406.21
47971,27014,130,2025-11-26,526.18
47972,49870,234,2024-10-04,95.52
47973,611,191,2025-07-03,242.0
47974,31622,111,2024-08-17,367.17
47975,23243,228,2024-12-24,317.81
47976,22586,4,2024-07-11,232.69
47977,35285,154,2024-05-05,338.28
47978,10688,237,2024-10-25,322.46
47979,14209,19,2025-08-07,291.5
47980,31100,35,2024-05-02,581.92
47981,6895,287,2025-11-30,818.56
47982,16692,84,2025-04-23,395.5
47983,10332,48,2025-07-28,1856.64
47984,42903,34,2025-05-08,425.1
47985,34273,219,2024-10-22,2273.93
47986,19899,35,2024-11-30,255.83
47987,32688,59,2024-07-23,712.19
47988,22005,36,2025-04-29,361.54
47989,15026,33,2024-01-23,241.56
47990,42629,157,2025-07-27,445.51
47991,14074,87,2025-04-28,211.83
47992,20114,57,2025-01-27,1151.76
47993,43094,250,2025-03-28,602.18
47994,41232,140,2025-02-25,248.07
47995,27555,168,2025-08-09,324.96
47996,46969,140,2024-12-17,444.84
47997,31984,255,2024-03-02,536.17
47998,29547,156,2024-04-05,392.7
47999,8060,149,2024-09-18,996.56
48000,49830,30,2024-05-04,29.51
48001,14628,253,2025-06-01,474.6
48002,48426,251,2025-03-09,358.04
48003,41662,72,2025-09-17,328.74
48004,25163,6,2025-11-09,485.53
48005,39576,19,2024-10-18,234.27
48006,24972,204,2024-03-24,206.29
48007,36658,200,2024-03-20,1640.4
48008,43332,243,2025-09-06,119.0
48009,7841,203,2025-01-29,633.06
48010,38693,257,2025-01-04,487.11
48011,22848,61,2025-05-31,1163.29
48012,9466,9,2024-05-22,311.86
48013,40037,100,2024-09-23,155.17
48014,41633,194,2025-01-03,250.24
48015,49331,12,2024-08-13,800.12
48016,32501,60,2024-09-29,476.8
48017,28145,48,2024-01-01,170.13
48018,38789,98,2025-09-11,390.01
48019,22238,256,2025-11-03,173.56
48020,16410,281,2025-03-20,123.13
48021,32619,236,2024-03-30,134.52
48022,15268,64,2024-11-02,412.18
48023,33484,221,2025-12-20,182.02
48024,32977,267,2025-01-30,35.32
48025,24158,162,2025-08-01,1803.72
48026,29710,8,2025-02-15,216.04
48027,26357,296,2024-11-26,579.58
48028,5125,215,2024-12-23,356.2
48029,5756,219,2024-03-18,148.47
48030,48594,229,2025-01-03,207.31
48031,15951,222,2024-04-14,419.21
48032,15837,10,2025-01-14,299.83
48033,39116,152,2024-05-06,440.49
48034,49669,25,2025-11-09,317.16
48035,37976,49,2025-07-23,208.05
48036,22541,218,2024-04-04,103.16
48037,13814,10,2025-07-13,592.52
48038,44301,102,2025-11-26,349.96
48039,36718,259,2024-06-18,884.57
48040,24539,4,2024-06-05,534.64
48041,41301,242,2025-08-30,90.41
48042,34035,162,2025-08-06,453.09
48043,10239,194,2024-11-08,831.92
48044,1865,76,2024-01-29,450.65
48045,28465,38,2025-11-01,429.79
48046,49378,34,2024-08-23,878.39
48047,7022,164,2025-07-28,476.79
48048,2215,68,2024-04-22,761.18
48049,28361,219,2025-10-15,631.82
48050,32657,191,2025-10-04,416.68
48051,4553,248,2025-10-14,384.64
48052,19932,80,2025-06-19,215.65
48053,27243,199,2025-08-16,370.61
48054,22375,250,2024-11-03,202.04
48055,32891,67,2025-11-27,1043.14
48056,17321,291,2025-04-17,102.54
48057,9829,154,2025-04-11,265.67
48058,29545,118,2025-10-28,249.89
48059,32896,95,2024-08-29,496.48
48060,12763,110,2024-02-26,400.63
48061,29798,196,2024-07-07,470.38
48062,37804,110,2025-02-03,310.37
48063,6343,117,2025-08-06,524.75
48064,8028,177,2024-09-11,364.58
48065,15980,256,2025-01-14,399.44
48066,34628,163,2025-09-22,998.49
48067,23499,171,2025-11-17,131.85
48068,27063,181,2025-06-16,407.72
48069,14820,109,2025-03-14,43.49
48070,8748,104,2024-08-30,262.68
48071,18569,255,2024-03-09,143.24
48072,13645,299,2024-12-22,222.99
48073,11125,275,2024-09-03,61.52
48074,48932,61,2024-07-14,152.04
48075,18051,229,2024-01-21,350.59
48076,35853,13,2024-10-21,285.76
48077,34984,231,2025-04-02,462.01
48078,13678,40,2024-04-26,127.39
48079,13565,70,2024-02-27,115.52
48080,33259,239,2024-10-22,356.96
48081,11665,291,2024-09-16,938.65
48082,12294,164,2024-10-16,311.59
48083,12693,26,2025-11-10,179.39
48084,41831,81,2024-10-20,49.92
48085,15691,55,2025-04-03,147.22
48086,7976,274,2025-07-23,483.95
48087,10274,171,2025-09-24,324.8
48088,38070,6,2024-02-19,1803.17
48089,34826,158,2024-01-14,595.95
48090,49190,124,2024-07-22,193.96
48091,7525,9,2025-11-14,231.56
48092,21179,146,2025-12-25,321.38
48093,16486,64,2024-05-31,291.3
48094,33399,176,2025-06-28,590.92
48095,25803,51,2024-01-21,468.05
48096,34590,156,2024-06-13,214.9
48097,48889,103,2024-06-22,480.5
48098,5133,212,2024-01-04,320.59
48099,18448,110,2025-03-28,308.01
48100,994,138,2024-11-27,219.85
48101,33116,189,2024-11-30,326.82
48102,8758,12,2024-10-23,347.64
48103,13493,104,2025-11-20,885.84
48104,35202,202,2025-08-28,143.2
48105,5281,74,2024-08-09,350.29
48106,36583,190,2024-10-16,262.69
48107,12800,69,2025-07-18,311.31
48108,26763,46,2024-04-13,71.78
48109,1131,274,2024-02-12,205.74
48110,41789,30,2025-09-06,223.91
48111,28408,191,2024-05-04,300.75
48112,9440,151,2024-03-20,377.3
48113,35833,4,2024-03-24,349.01
48114,5112,162,2024-11-15,427.58
48115,176,297,2024-07-30,290.97
48116,5116,93,2024-04-22,321.17
48117,20141,45,2024-04-27,389.76
48118,10200,125,2024-07-20,43.91
48119,33592,219,2024-04-12,503.67
48120,3660,232,2025-02-26,261.76
48121,10647,162,2025-02-07,423.95
48122,14033,94,2024-07-26,971.39
48123,21440,220,2024-09-11,161.21
48124,31854,119,2024-03-17,242.79
48125,17695,258,2025-10-18,74.16
48126,32662,173,2025-05-01,323.78
48127,21086,117,2025-03-17,212.42
48128,45453,35,2025-07-15,593.04
48129,41140,111,2025-08-05,225.26
48130,1716,227,2024-06-25,144.09
48131,16685,226,2025-07-21,114.72
48132,27527,123,2024-08-14,420.82
48133,11709,293,2024-04-07,478.57
48134,19138,206,2025-06-24,163.05
48135,43097,16,2025-03-04,337.48
48136,5934,198,2025-10-12,313.46
48137,35656,115,2025-02-02,29.86
48138,42833,186,2025-02-18,324.25
48139,23978,144,2025-05-07,169.42
48140,40061,141,2024-05-14,275.01
48141,948,227,2025-12-03,553.43
48142,19982,268,2024-12-15,370.16
48143,11859,21,2025-09-02,89.11
48144,9400,295,2025-01-18,124.25
48145,25995,175,2025-10-21,337.63
48146,31686,143,2025-04-30,288.6
48147,34237,157,2025-01-07,494.18
48148,46032,214,2024-12-11,193.39
48149,27093,79,2025-08-28,151.18
48150,43877,233,2025-01-24,459.56
48151,39823,116,2025-12-17,152.67
48152,17547,297,2024-01-16,274.76
48153,20579,110,2025-01-15,243.15
48154,26429,126,2025-12-07,486.08
48155,21356,210,2024-08-15,575.34
48156,24122,219,2025-09-07,141.56
48157,42198,150,2024-12-17,481.84
48158,43540,214,2024-07-24,113.07
48159,30834,241,2025-11-04,509.22
48160,45402,236,2025-03-30,204.35
48161,44843,10,2024-06-03,81.55
48162,33220,199,2024-02-25,278.48
48163,20116,62,2024-10-09,64.26
48164,16653,265,2024-06-22,394.45
48165,12412,97,2025-05-13,333.12
48166,1891,12,2025-04-09,892.38
48167,17419,299,2024-11-03,26.24
48168,24201,76,2024-07-16,863.43
48169,11906,40,2025-11-02,196.98
48170,4487,186,2024-07-14,281.58
48171,46785,205,2025-09-02,289.61
48172,23253,275,2024-08-17,2430.58
48173,23358,130,2024-06-13,293.67
48174,27327,115,2024-05-11,998.52
48175,22212,153,2024-03-30,424.48
48176,18286,165,2025-02-27,782.95
48177,45364,288,2025-09-09,28.12
48178,45573,219,2024-03-29,339.26
48179,9071,138,2024-11-15,58.46
48180,20647,63,2024-11-06,470.41
48181,17133,272,2024-12-09,532.12
48182,16004,246,2025-07-11,929.56
48183,15128,64,2024-09-26,87.28
48184,23040,79,2024-01-20,362.28
48185,28465,159,2024-11-16,357.19
48186,20375,140,2025-10-08,279.49
48187,48927,271,2024-10-27,300.3
48188,39110,219,2025-02-15,1938.51
48189,13538,292,2024-03-26,525.86
48190,16285,37,2024-01-06,57.72
48191,703,21,2025-04-27,468.56
48192,30207,120,2024-02-23,203.85
48193,3863,41,2025-07-15,376.72
48194,20352,228,2025-08-03,341.85
48195,15091,159,2024-09-10,616.14
48196,42077,262,2025-11-12,484.31
48197,37535,224,2025-08-18,49.87
48198,40093,120,2025-04-18,545.9
48199,22440,84,2024-08-22,362.74
48200,16741,211,2024-06-26,221.58
48201,17012,203,2025-11-24,100.9
48202,23396,169,2025-11-01,239.54
48203,36985,206,2025-03-23,609.73
48204,29079,223,2024-04-01,182.92
48205,48213,205,2025-08-28,336.69
48206,48652,264,2024-12-19,401.75
48207,44247,120,2024-05-23,180.63
48208,41606,222,2024-09-06,2131.14
48209,43691,29,2024-01-06,270.49
48210,35689,251,2024-10-21,413.21
48211,41341,207,2025-08-16,163.49
48212,26115,52,2024-01-19,339.62
48213,35764,201,2025-05-18,82.01
48214,7969,154,2024-04-27,574.16
48215,48296,211,2024-06-07,211.95
48216,1373,104,2025-12-08,28.89
48217,15173,169,2024-08-09,423.57
48218,23037,64,2024-04-26,134.61
48219,38066,67,2024-04-14,367.94
48220,90,187,2024-03-26,42.59
48221,6225,92,2025-08-28,394.89
48222,25830,67,2024-06-29,202.94
48223,21828,35,2025-09-16,546.63
48224,1085,61,2025-04-05,233.61
48225,4199,100,2024-10-12,1702.08
48226,32416,165,2025-02-10,447.04
48227,3603,82,2025-10-08,409.24
48228,26848,190,2025-02-24,44.82
48229,19777,121,2025-03-14,285.44
48230,43868,204,2025-04-19,95.96
48231,27161,173,2024-05-22,405.77
48232,15463,21,2025-01-13,179.52
48233,24065,118,2025-01-05,261.59
48234,13495,6,2024-04-21,35.42
48235,21289,68,2024-09-16,66.3
48236,38278,206,2024-04-14,622.79
48237,33760,13,2024-02-03,624.55
48238,35723,75,2025-03-24,129.87
48239,46072,245,2024-07-06,41.96
48240,47420,47,2024-08-22,497.73
48241,2945,7,2025-01-03,1442.12
48242,9653,261,2024-08-03,22.84
48243,299,155,2024-11-25,140.1
48244,36269,281,2025-08-01,45.82
48245,13177,78,2025-09-17,490.94
48246,18689,203,2024-03-25,141.43
48247,3925,293,2024-12-17,1186.52
48248,43796,85,2025-02-04,450.35
48249,31651,113,2025-01-03,201.6
48250,19465,149,2025-03-06,388.02
48251,44579,97,2024-12-28,70.6
48252,36053,91,2025-10-16,386.32
48253,19415,52,2025-12-02,831.52
48254,33190,258,2024-01-28,601.4
48255,9844,242,2025-05-12,261.93
48256,42754,133,2024-07-25,196.35
48257,10988,270,2025-05-09,1448.87
48258,13211,160,2024-04-25,200.42
48259,9204,46,2025-08-21,224.34
48260,27862,204,2025-06-02,244.41
48261,4765,41,2025-09-29,990.75
48262,34029,25,2024-04-26,50.56
48263,23709,2,2024-01-25,1935.63
48264,33850,39,2024-09-02,360.04
48265,17200,87,2025-12-15,140.17
48266,14900,60,2024-07-20,593.05
48267,25428,47,2025-12-19,304.04
48268,32184,76,2025-02-05,637.83
48269,36007,134,2025-10-09,243.18
48270,41939,88,2024-08-30,277.92
48271,21719,50,2024-03-12,552.36
48272,34619,92,2024-01-24,2493.01
48273,6691,184,2024-03-07,590.7
48274,30711,79,2025-01-09,209.71
48275,26558,60,2025-07-27,142.79
48276,18694,278,2025-01-29,43.35
48277,12905,148,2025-11-02,102.82
48278,37591,156,2025-09-03,155.72
48279,33571,151,2025-06-26,256.84
48280,18830,89,2025-05-13,87.27
48281,30971,79,2024-06-26,482.82
48282,24304,75,2025-03-04,367.15
48283,5179,176,2024-01-14,464.76
48284,41441,172,2025-11-19,88.58
48285,44117,113,2024-07-15,237.25
48286,29536,127,2025-05-16,325.49
48287,38384,110,2024-06-29,426.36
48288,38354,128,2025-01-21,233.37
48289,20164,180,2024-02-27,141.01
48290,36045,48,2025-05-11,450.72
48291,33759,170,2024-09-28,163.96
48292,9532,274,2025-05-22,257.95
48293,39079,122,2024-01-25,560.14
48294,40455,82,2025-03-31,482.32
48295,46909,80,2025-09-10,252.6
48296,19607,39,2024-09-22,646.87
48297,45872,92,2025-08-21,927.34
48298,26401,64,2024-05-05,454.03
48299,39905,193,2024-06-30,310.52
48300,1535,190,2024-09-25,65.65
48301,8839,16,2025-10-17,180.36
48302,21311,19,2025-01-06,434.1
48303,24996,294,2025-12-12,539.46
48304,38869,76,2024-08-18,176.74
48305,47154,119,2024-03-07,299.42
48306,30529,149,2024-12-07,291.79
48307,1865,234,2024-04-21,424.07
48308,37495,24,2024-02-16,261.19
48309,26646,116,2024-11-16,463.36
48310,48756,238,2025-07-15,168.16
48311,26739,36,2024-12-06,1644.7
48312,24944,57,2025-12-06,48.24
48313,2054,260,2025-02-05,126.73
48314,10407,125,2025-04-29,433.99
48315,4790,85,2025-05-05,1061.45
48316,46014,108,2024-07-22,474.39
48317,21837,277,2025-08-04,342.49
48318,32277,155,2025-07-04,168.68
48319,16484,163,2025-01-30,103.12
48320,45800,138,2024-08-29,536.66
48321,13988,262,2024-11-19,175.11
48322,210,175,2025-10-24,76.14
48323,46364,43,2024-04-06,334.49
48324,22989,239,2024-05-23,131.06
48325,9033,249,2024-11-13,411.45
48326,35413,87,2024-12-28,294.91
48327,8280,37,2025-10-30,147.61
48328,47237,30,2024-01-10,248.84
48329,7136,148,2025-01-23,446.35
48330,37540,238,2025-10-24,73.95
48331,25843,103,2025-07-26,64.52
48332,2665,120,2025-03-15,639.93
48333,18875,221,2024-04-27,117.71
48334,16092,104,2025-03-08,391.43
48335,9869,14,2025-07-09,75.86
48336,25820,133,2024-08-21,143.95
48337,233,261,2025-10-06,578.27
48338,18198,8,2024-01-25,503.38
48339,46864,175,2024-10-22,316.32
48340,3556,89,2024-12-12,321.06
48341,42535,264,2025-11-20,377.55
48342,19473,21,2024-11-15,158.99
48343,6175,136,2024-08-31,406.04
48344,30093,68,2025-11-22,564.87
48345,41733,21,2025-01-27,1009.56
48346,23183,182,2025-05-18,272.65
48347,9363,7,2024-07-29,113.77
48348,7459,256,2024-01-09,418.39
48349,36178,199,2025-12-11,471.92
48350,14524,147,2025-02-20,185.67
48351,43727,278,2024-04-28,171.63
48352,2963,110,2024-09-10,467.17
48353,46902,133,2025-04-13,360.07
48354,18342,92,2025-06-28,394.11
48355,16451,51,2025-11-01,344.02
48356,30424,191,2024-01-31,491.48
48357,17116,93,2024-09-10,476.66
48358,7200,291,2024-04-02,888.45
48359,39671,95,2025-10-05,472.8
48360,891,32,2024-02-24,85.84
48361,48742,69,2024-01-25,284.29
48362,28955,268,2024-05-08,264.33
48363,19824,1,2025-11-24,914.46
48364,1970,295,2024-06-08,409.85
48365,31589,293,2025-03-19,197.26
48366,20409,255,2024-06-05,170.61
48367,12634,76,2024-10-21,26.25
48368,29066,165,2025-07-15,213.83
48369,45231,165,2024-04-23,71.25
48370,13026,249,2024-07-22,291.7
48371,16656,207,2025-05-15,175.8
48372,17069,251,2025-01-05,316.89
48373,18532,187,2024-07-29,83.86
48374,27409,37,2024-01-19,338.26
48375,7224,59,2025-12-15,189.27
48376,29156,135,2024-12-15,203.7
48377,24944,66,2024-01-07,132.3
48378,17381,80,2025-07-03,165.72
48379,28248,186,2024-10-09,175.48
48380,12690,259,2024-05-02,144.14
48381,25056,274,2024-11-05,163.55
48382,21195,107,2024-12-19,499.22
48383,36281,51,2025-10-06,335.31
48384,18129,39,2024-03-29,458.58
48385,40794,82,2025-06-28,76.42
48386,40489,84,2024-10-24,418.9
48387,5059,86,2025-08-26,140.01
48388,6408,78,2025-02-02,389.35
48389,42498,183,2025-07-13,403.96
48390,14732,66,2024-04-26,474.38
48391,25527,132,2024-05-04,447.17
48392,2663,288,2024-09-18,579.22
48393,12937,276,2025-09-05,381.04
48394,10783,259,2025-11-01,455.52
48395,37944,255,2025-05-29,298.45
48396,49341,293,2024-11-04,285.87
48397,18990,211,2025-04-16,231.5
48398,40067,47,2025-11-23,100.5
48399,23897,229,2024-09-08,95.31
48400,13863,20,2024-02-05,109.04
48401,25832,270,2025-12-17,410.05
48402,29760,135,2024-02-29,781.25
48403,45899,160,2025-11-05,563.55
48404,30345,265,2025-12-16,355.67
48405,14979,65,2025-10-19,369.47
48406,19839,31,2025-12-28,296.67
48407,25438,156,2024-10-10,70.35
48408,6224,3,2024-03-25,691.65
48409,12277,155,2024-04-17,97.03
48410,1008,31,2025-09-23,368.01
48411,8811,149,2024-11-18,521.14
48412,11456,194,2025-02-07,141.12
48413,29491,191,2025-07-27,65.61
48414,30859,42,2024-11-08,208.46
48415,8704,45,2024-11-28,86.11
48416,2499,21,2025-03-09,208.52
48417,2769,124,2024-10-14,137.62
48418,28950,288,2025-05-31,915.17
48419,34804,204,2025-09-25,163.98
48420,40051,278,2025-11-04,659.55
48421,14591,150,2025-02-20,398.83
48422,44611,247,2025-05-19,564.71
48423,29777,54,2024-07-12,1368.03
48424,44098,152,2024-05-15,629.92
48425,4305,156,2024-10-29,189.87
48426,27473,43,2024-08-19,53.94
48427,6004,126,2024-09-12,494.31
48428,23861,118,2024-05-20,290.89
48429,40338,269,2024-05-15,53.85
48430,1810,215,2025-05-07,194.45
48431,19930,173,2024-05-06,474.66
48432,18852,70,2025-03-17,325.57
48433,2145,130,2024-11-10,156.72
48434,46811,150,2024-12-05,452.87
48435,12866,195,2025-06-19,42.92
48436,11908,147,2024-05-19,489.46
48437,35002,231,2024-11-23,181.29
48438,7179,64,2024-09-30,416.14
48439,12103,258,2024-08-31,35.68
48440,42165,184,2025-04-01,29.56
48441,41896,285,2024-05-06,77.4
48442,11895,211,2024-01-26,276.48
48443,42739,166,2025-09-28,472.49
48444,28345,116,2024-04-21,974.6
48445,4166,225,2025-06-02,47.94
48446,36077,190,2025-12-27,53.9
48447,12573,17,2025-01-17,143.81
48448,47763,57,2025-04-02,686.87
48449,41716,75,2025-10-19,172.68
48450,44662,204,2025-12-28,365.97
48451,24435,18,2024-08-26,108.08
48452,5594,222,2024-12-24,256.56
48453,40062,15,2025-01-17,759.61
48454,41625,89,2025-05-05,151.04
48455,45798,299,2025-11-18,698.63
